Year,Vessel,Main_series,Calendarday,Date,Fish_No,Station_No,Gear,Pos_Lat_Dec,Pos_Long_Des,Fish_Length,Fish_Weight,Fish_Ovary,Fish_Liver,Fish_Viscera,Sex,Code,Fish_Maturity,Fish_Comment,Oto_Age,Oto_Spawnings,Oto_Spawn_Age,Oto_Type,Oto_Edge,Oto_Readab,Oocyte_Stage,Ooc_Mean_Dia,Ooc_SD,Ooc_Mean_95,Ooc_CI_Perc,Ooc_Max,Ooc_Min,Ooc_N,Ooc_Lc_Mean,Ooc_Lc_SD,Ooc_NG,Atres_Samp,Atres_N,Atres_Int,Atres_Slide,Atres_Tot_C,Capelin_Aug,Cod_SSB,Kola_Sep_Nov,Kola_Nov_Feb,Kola_Sep_Feb,Kola_Year,Fec_Mill,Fulton_K,Ln_Fec,Ln_K,Ln_Weight,Ln_Length,Ln_Ooc_Diam
2003,Andenes,Y,62,3/3/03,44,,,,,92,11360,1102.75,781,919.17,F,1,,Fisk i magen,8,2,6,2,4,1,v,531,84,11.88,2.24,687,306,200,643,17.23,,,,,,,2122,,5.33,,,,10.3498164,1.459,2.33696878,0.3777,9.33785369,4.52178858,6.27476202
2003,Andenes,Y,62,3/3/03,45,,,,,103,11380,1210.95,732,1098.13,F,1,,Fisk i magen,9,,,5,4,1,v,705,90,12.75,1.81,899,499,200,846,16.65,,,,,,,2122,,5.33,,,,5.28720781,1.041,1.66529028,0.0406,9.33961271,4.63472899,6.5581978
2003,Andenes,Y,62,3/3/03,46,,,,,97,8860,648.58,481,348.8,F,1,,,9,,,5,4,1,v,617,88,12.38,2.01,761,380,200,742,7.84,,,,,,,2122,,5.33,,,,4.05886301,0.971,1.40090289,-0.0297,9.08930204,4.57471098,6.42486902
2003,Andenes,Y,62,3/3/03,47,,,,,93.5,7260,457.62,540,316.91,F,1,,,8,0,8,5,4,1,v,653,44,6.18,0.95,741,549,200,715,8.63,,,,,,,2122,,5.33,,,,2.4572548,0.888,0.899044792,-0.1186,8.89013511,4.53796144,6.48157713
2003,Andenes,Y,62,3/3/03,48,,,,,117,14300,906.35,699,596.11,F,1,,,10,,,4,4,1,v,526,125,17.67,3.36,713,200,200,694,9.05,,,,,,,2122,,5.33,,,,8.72660291,0.893,2.16637617,-0.1133,9.56801482,4.76217393,6.26530121
2003,Andenes,Y,62,3/3/03,49,,,,,75.5,4780,325.94,170,922.03,F,1,,Fisk i magen,8,,,5,4,1,v,692,49,6.93,1,774,558,200,758,6.66,,,,,,,2122,,5.33,,,,1.49644924,1.111,0.403095129,0.105,8.47219583,4.32413266,6.53958596
2003,Andenes,Y,62,3/3/03,50,,,,,101,10960,960.83,639,518.77,F,1,,,9,,,5,4,5,v,650,96,13.54,2.08,820,387,200,783,15.13,,,,,,,2122,,5.33,,,,5.22385696,1.064,1.65323601,0.0618,9.30200756,4.61512052,6.47697236
2003,Andenes,Y,62,3/3/03,51,,,,,88,6080,380.87,393,252.84,F,1,,,8,1,7,5,4,6,v,564,64,9.11,1.62,660,380,200,647,8.54,,,,,,,2122,,5.33,,,,3.03762368,0.892,1.11107553,-0.1141,8.71275997,4.47733681,6.33505425
2003,Andenes,Y,62,3/3/03,52,,,,,89.5,7220,780.24,296,355.07,F,1,,,8,,,4,4,1,v,708,67,9.45,1.34,817,381,200,794,8.79,,,,,,,2122,,5.33,,,,3.36782255,1.007,1.21426641,0.0071,8.88461023,4.49423863,6.56244409
2003,Andenes,Y,62,3/3/03,53,,,,,85,5580,744.05,200,207.71,F,1,,,8,,,4,4,1,v,773,66,9.37,1.21,958,598,200,882,22.85,,,,,,,2122,,5.33,,,,2.53354296,0.909,0.929618703,-0.0958,8.62694406,4.44265126,6.65027905
2003,Andenes,Y,62,3/3/03,54,,,,,91.5,6000,516.63,228,241.35,F,1,,,9,,,5,4,1,v,610,73,10.31,1.69,734,379,200,699,12.33,,,,,,,2122,,5.33,,,,3.33426299,0.783,1.20425166,-0.2443,8.69951475,4.51633897,6.41345896
2003,Andenes,Y,62,3/3/03,55,,,,,80.5,5500,433.88,570,177.92,F,1,,,7,,,4,4,1,v,626,107,15.13,2.42,815,337,200,787,17.09,,,,,,,2122,,5.33,,,,2.61113735,1.054,0.959785893,0.0529,8.61250337,4.38825718,6.43935037
2001,JH,N,24,1/24/01,1,9,Trawl,70.955,29.502,69,3150,160,177,177,F,1,,,,,,,,,v,468.02,79.68,15.94,3.41,609.26,306.15,100,589.99,12.11,,,,,,,3840,,5.47,,,,2.11162529,0.959,0.747457931,-0.042,8.05515773,4.2341065,6.14851103
2001,JH,N,24,1/24/01,2,9,Trawl,70.955,29.502,60,2000,64,135,109,F,1,,,,,,,,,v,435.39,46.36,9.27,2.13,512.89,303.44,100,491.76,8.19,,,,,,,3840,,5.47,,,,1.0266418,0.926,0.026293087,-0.077,7.60090246,4.09434456,6.07624218
2001,JH,N,24,1/24/01,3,9,Trawl,70.955,29.502,75,3525,202,233,175,F,1,,,,,,,,,v,514.11,59.16,11.83,2.3,612.32,364.21,100,599.41,8.38,,,,,,,3840,,5.47,,,,2.06876336,0.836,0.726951018,-0.1797,8.16763572,4.31748811,6.24243725
2001,JH,N,24,1/24/01,4,9,Trawl,70.955,29.502,61,1500,20,123,83,F,1,,,,,,,,,v,327.77,39.49,7.9,2.41,401.57,249.65,100,394.13,4.81,,,,,,,3840,,5.47,,,,0.690564005,0.661,-0.370246617,-0.4142,7.31322039,4.11087386,5.79231214
2001,JH,N,24,1/24/01,5,9,Trawl,70.955,29.502,82,4050,153,225,195,F,1,,,,,,,,,v,455.32,58.52,11.7,2.57,554.19,287.48,100,541.66,9.54,,,,,,,3840,,5.47,,,,2.17493886,0.735,0.777000554,-0.3085,8.30647216,4.40671925,6.12100047
2001,JH,N,24,1/24/01,6,10,Trawl,70.947,29.452,62,2125,56,119,130,F,1,,,,,,,,,v,366.23,46.94,9.39,2.56,449.47,263.08,100,436.34,7.21,,,,,,,3840,,5.47,,,,1.43305624,0.892,0.359809394,-0.1147,7.66152708,4.12713439,5.90326155
2001,JH,N,24,1/24/01,7,10,Trawl,70.947,29.452,58,1900,85,194,85,F,1,,,,,,,,,v,506.99,83.44,16.69,3.29,651.18,201.56,100,625,17.35,,,,,,,3840,,5.47,,,,0.903922816,0.974,-0.101011303,-0.0265,7.54960917,4.06044301,6.22849128
2001,JH,N,24,1/24/01,8,10,Trawl,70.947,29.452,62,1950,61,123,86,F,1,,,,,,,,,v,391.6,43.52,8.7,2.22,455,284.44,100,449.54,5.26,,,,,,,3840,,5.47,,,,1.30276288,0.818,0.264487302,-0.2006,7.57558465,4.12713439,5.97024091
2001,JH,N,24,1/24/01,9,10,Trawl,70.947,29.452,68,2500,66,117,160,F,1,,,,,,,,,v,441.8,58,11.6,2.63,625.07,320.74,100,540.85,32.96,,,,,,,3840,,5.47,,,,1.01775981,0.795,0.017603947,-0.2293,7.82404601,4.21950771,6.09085729
2001,JH,N,24,1/24/01,10,10,Trawl,70.947,29.452,66,2350,65,152,138,F,1,,,,,,,,,v,431.66,72.4,14.48,3.35,549.5,286.01,100,537.02,9.05,,,,,,,3840,,5.47,,,,1.06718881,0.817,0.065027911,-0.2016,7.76217061,4.18965474,6.06763824
2001,JH,N,24,1/24/01,11,10,Trawl,70.947,29.452,66,2425,58,215,128,F,1,,,,,,,,,v,409.68,51.82,10.36,2.53,499.71,290.93,100,480.67,9.64,,,,,,,3840,,5.47,,,,1.09657393,0.843,0.09219071,-0.1702,7.7935868,4.18965474,6.01537637
2001,JH,N,24,1/24/01,12,10,Trawl,70.947,29.452,74,3200,104,215,175,F,1,,,,,,,,,v,441.51,57.26,11.45,2.59,547.93,301.43,100,526.12,10.03,,,,,,,3840,,5.47,,,,1.6065885,0.79,0.474112987,-0.2361,8.07090609,4.30406509,6.09020067
2001,JH,N,24,1/24/01,13,10,Trawl,70.947,29.452,75,3400,58,241,158,F,1,,,,,,,,,v,315.21,26.39,5.28,1.67,371.65,256.06,100,360.92,8.26,,,,,,,3840,,5.47,,,,2.22545498,0.806,0.79996138,-0.2158,8.13153071,4.31748811,5.75323908
2001,JH,N,24,1/24/01,14,10,Trawl,70.947,29.452,80,4150,176,260,225,F,1,,,,,,,,,v,497.06,81.48,16.3,3.28,636.33,286.58,100,601.73,13.29,,,,,,,3840,,5.47,,,,1.97432957,0.811,0.680228882,-0.21,8.33086361,4.38202663,6.20871074
2001,JH,N,24,1/24/01,15,10,Trawl,70.947,29.452,72,3325,180,230,180,F,1,,,,,,,,,v,544.55,78.61,15.72,2.89,675.61,372.51,100,650.97,10.84,,,,,,,3840,,5.47,,,,1.57827011,0.891,0.45632938,-0.1156,8.10922495,4.27666612,6.29995977
2001,JH,N,24,1/24/01,16,10,Trawl,70.947,29.452,68,2800,130,324,117,F,1,,,,,,,,,v,502.22,71.67,14.33,2.85,644.73,314.57,100,603.19,18.95,,,,,,,3840,,5.47,,,,1.41820929,0.89,0.349395012,-0.116,7.9373747,4.21950771,6.21903827
2001,JH,N,24,1/24/01,17,10,Trawl,70.947,29.452,71,3300,115,383,173,F,1,,,,,,,,,v,411.51,59.87,11.97,2.91,493.4,267.89,100,488.4,3.93,,,,,,,3840,,5.47,,,,2.14823389,0.922,0.764646058,-0.0812,8.10167775,4.26267988,6.01983332
2001,JH,N,24,1/24/01,18,11,Trawl,70.931,29.917,110,10400,844,642,680,F,1,,,,,,,,,v,613.81,70.95,14.19,2.31,741.83,470.44,100,723.28,11.71,,,,,,,3840,,5.47,,,,5.35625865,0.781,1.67826572,-0.2467,9.24956109,4.70048037,6.41968543
2001,JH,N,24,1/24/01,19,11,Trawl,70.931,29.917,95,8750,615,1000,375,F,1,,,,,,,,,v,466.79,83.87,16.77,3.59,598.95,292.88,100,575.02,14.38,,,,,,,3840,,5.47,,,,8.17443477,1.021,2.10101157,0.0203,9.07680898,4.55387689,6.14587948
2001,JH,N,24,1/24/01,20,11,Trawl,70.931,29.917,74,3650,95,425,163,F,1,,,,,,,,,v,415,77.39,15.48,3.73,555.74,153.09,100,528.63,11.67,,,,,,,3840,,5.47,,,,1.73462072,0.901,0.550788784,-0.1045,8.20248245,4.30406509,6.02827852
2001,JH,N,24,1/24/01,21,11,Trawl,70.931,29.917,70,2650,47,165,146,F,1,,,,,,,,,v,352.4,43.76,8.75,2.48,457.44,270.67,100,423.57,14.72,,,,,,,3840,,5.47,,,,1.33447891,0.773,0.288540886,-0.258,7.88231492,4.24849524,5.86476689
2001,JH,N,24,1/24/01,22,11,Trawl,70.931,29.917,72,3250,72,335,141,F,1,,,,,,,,,v,488.05,64.71,12.94,2.65,596.02,310.09,100,577.93,11.24,,,,,,,3840,,5.47,,,,0.848573812,0.871,-0.164198207,-0.1384,8.08641028,4.27666612,6.19041786
2001,JH,N,24,1/24/01,23,11,Trawl,70.931,29.917,66,2550,97,193,133,F,1,,,,,,,,,v,470,78.93,15.79,3.36,676.41,286.35,100,586.68,31.82,,,,,,,3840,,5.47,,,,1.26566364,0.887,0.235596601,-0.1199,7.84384864,4.18965474,6.15273269
2001,JH,N,24,1/24/01,24,11,Trawl,70.931,29.917,70,3150,82,304,184,F,1,,,,,,,,,v,492.15,48.42,9.68,1.97,598.35,392.91,100,564.02,13.85,,,,,,,3840,,5.47,,,,0.944846841,0.918,-0.056732438,-0.0852,8.05515773,4.24849524,6.19878355
2001,JH,N,24,1/24/01,25,11,Trawl,70.931,29.917,61,2000,82,142,121,F,1,,,,,,,,,v,413.71,57.47,11.49,2.78,501.91,283.5,100,496.14,4.86,,,,,,,3840,,5.47,,,,1.50989027,0.881,0.412036979,-0.1265,7.60090246,4.11087386,6.02516525
2001,JH,N,24,1/24/01,26,11,Trawl,70.931,29.917,80,4845,179,251,300,F,1,,,,,,,,,v,505.88,72.97,14.59,2.88,630.49,339.48,100,605.67,10.73,,,,,,,3840,,5.47,,,,1.91485344,0.946,0.649641087,-0.0552,8.48570252,4.38202663,6.22629949
2001,JH,N,24,1/24/01,27,11,Trawl,70.931,29.917,67,3000,72,354,136,F,1,,,,,,,,,v,489.52,66.28,13.26,2.71,593.25,305.77,100,580.02,8.23,,,,,,,3840,,5.47,,,,0.841711174,0.997,-0.172318347,-0.0025,8.00636757,4.20469262,6.19342532
2001,JH,N,24,1/24/01,28,11,Trawl,70.931,29.917,64,2550,95,270,109,F,1,,,,,,,,,v,482.65,61.03,12.21,2.53,591.51,357.89,100,570.89,10.12,,,,,,,3840,,5.47,,,,1.15379101,0.973,0.143053051,-0.0276,7.84384864,4.15888308,6.17929175
2001,JH,N,24,1/24/01,29,11,Trawl,70.931,29.917,64,2350,61,200,120,F,1,,,,,,,,,v,405.28,52.83,10.57,2.61,510.93,282.73,100,488.42,12.07,,,,,,,3840,,5.47,,,,1.1874126,0.896,0.171776654,-0.1093,7.76217061,4.15888308,6.00457819
2001,JH,N,24,1/24/01,30,11,Trawl,70.931,29.917,70,2825,55,204,167,F,1,,,,,,,,,v,337.66,25.63,5.13,1.52,392.4,291.55,100,383.73,5.45,,,,,,,3840,,5.47,,,,1.75258266,0.824,0.561090506,-0.1941,7.94626364,4.24849524,5.82203947
2001,JH,N,24,1/24/01,31,11,Trawl,70.931,29.917,66,2425,67,237,126,F,1,,,,,,,,,v,501.33,36.45,7.29,1.45,568.02,393.44,100,554.49,11.73,,,,,,,3840,,5.47,,,,0.734432038,0.843,-0.308657816,-0.1702,7.7935868,4.18965474,6.21726457
2001,JH,N,24,1/24/01,32,11,Trawl,70.931,29.917,60,1800,36,90,82,F,1,,,,,,,,,v,333.52,39.78,7.96,2.39,405.96,258.79,100,400.52,4.29,,,,,,,3840,,5.47,,,,1.18599867,0.833,0.170585179,-0.1823,7.49554194,4.09434456,5.80970283
2001,JH,N,24,1/24/01,33,11,Trawl,70.931,29.917,73,3700,72,187,259,F,1,,,,,,,,,v,352.85,59.67,11.93,3.38,493.56,181.43,100,468.49,12.15,,,,,,,3840,,5.47,,,,2.03727639,0.951,0.711613813,-0.0501,8.2160881,4.29045944,5.86604304
2001,JH,N,24,1/24/01,34,11,Trawl,70.931,29.917,58,1850,63,137,100,F,1,,,,,,,,,v,401.97,60.69,12.14,3.02,492.69,261.81,100,485.55,6.25,,,,,,,3840,,5.47,,,,1.25380068,0.948,0.226179482,-0.0532,7.52294092,4.06044301,5.99637746
2001,JH,N,24,1/24/01,35,11,Trawl,70.931,29.917,69,3100,127,314,136,F,1,,,,,,,,,v,463.58,65.02,13,2.8,588.42,253.53,100,554.66,15.77,,,,,,,3840,,5.47,,,,1.71979958,0.944,0.542207761,-0.058,8.03915739,4.2341065,6.13897897
2001,JH,N,24,1/24/01,36,11,Trawl,70.931,29.917,64,2100,140,195,179,F,1,,,,,,,,,v,487.46,70.07,14.01,2.87,621.02,319.08,100,591.43,18.22,,,,,,,3840,,5.47,,,,1.65540233,0.801,0.504044079,-0.2218,7.64969262,4.15888308,6.18920824
2001,JH,N,24,1/24/01,37,11,Trawl,70.931,29.917,60,2150,114,234,145,F,1,,,,,,,,,v,460.97,76.34,15.27,3.31,592.66,286.63,100,564.77,13.19,,,,,,,3840,,5.47,,,,1.56747076,0.995,0.449463339,-0.0046,7.67322312,4.09434456,6.13333296
2001,JH,N,24,1/24/01,38,12,Trawl,70.918,29.558,84,6150,322,452,275,F,1,,,,,,,,,v,484.33,64.28,12.86,2.65,600.36,311.79,100,564.03,13.51,,,,,,,3840,,5.47,,,,3.87422604,1.038,1.35434591,0.0369,8.72420736,4.4308168,6.18276649
2001,JH,N,24,1/24/01,39,12,Trawl,70.918,29.558,61,2000,101,196,96,F,1,,,,,,,,,v,488.39,64.89,12.98,2.66,594.26,316.94,100,576.36,10.67,,,,,,,3840,,5.47,,,,1.18812435,0.881,0.172375887,-0.1265,7.60090246,4.11087386,6.19111427
2001,JH,N,24,1/24/01,40,12,Trawl,70.918,29.558,74,3600,29,185,203,F,1,,,,,,,,,pv,295,,,,,,84,295.39,8.5,,,,,,,3840,,5.47,,,,1.33072814,0.888,0.285726266,-0.1183,8.18868912,4.30406509,5.68697536
2001,JH,N,24,1/24/01,41,12,Trawl,70.918,29.558,64,2300,46,271,125,F,1,,,,,,,,,v,401.98,66.76,13.35,3.32,528.87,254.96,100,501.06,13.71,,,,,,,3840,,5.47,,,,0.915412024,0.877,-0.088381016,-0.1308,7.7406644,4.15888308,5.99640234
2001,JH,N,24,1/24/01,42,12,Trawl,70.918,29.558,69,2800,180,250,238,F,1,,,,,,,,,v,487.22,58.63,11.73,2.41,613.01,344.82,100,577.64,15.63,,,,,,,3840,,5.47,,,,2.13120634,0.852,0.756688176,-0.1598,7.9373747,4.2341065,6.18871577
2001,JH,N,24,1/24/01,43,12,Trawl,70.918,29.558,52,1400,109,163,111,F,1,,,,,,,,,v,460.95,64.32,12.86,2.79,570.45,295.11,100,552.98,9.2,,,,,,,3840,,5.47,,,,1.49889762,0.996,0.404729918,-0.0043,7.24422752,3.95124372,6.13328958
2001,JH,N,25,1/25/01,44,13,Trawl,70.783,29.898,117,18000,1495,1910,2550,F,1,,,,,,,,,v,591.09,83.98,16.8,2.84,714.05,320.93,100,691.24,11.68,,,,,,,3840,,5.47,,,,10.5047864,1.124,2.351831,0.1168,9.79812704,4.76217393,6.38196829
2001,JH,N,25,1/25/01,45,13,Trawl,70.783,29.898,82,4700,164,557,238,F,1,,,,,,,,,v,425.6,75,15,3.52,564.61,278.31,100,537.54,12.93,,,,,,,3840,,5.47,,,,2.79737224,0.852,1.02868049,-0.1597,8.45531779,4.40671925,6.05349994
2001,JH,N,25,1/25/01,46,13,Trawl,70.783,29.898,64,2300,141,200,129,F,1,,,,,,,,,v,535.87,68.87,13.77,2.57,652.23,356.41,100,634.18,8.12,,,,,,,3840,,5.47,,,,1.29112829,0.877,0.25551648,-0.1308,7.7406644,4.15888308,6.28389159
2001,JH,N,25,1/25/01,47,13,Trawl,70.783,29.898,74,3800,43,515,198,F,1,,,,,,,,,pv,295.88,37.73,7.55,2.55,377.84,203.2,100,359.33,10.25,,,,,,,3840,,5.47,,,,1.9573437,0.938,0.671588299,-0.0643,8.24275635,4.30406509,5.68995397
2001,JH,N,25,1/25/01,48,13,Trawl,70.783,29.898,71,3150,148,277,135,F,1,,,,,,,,,v,533.92,72.78,14.56,2.73,657.23,316.62,100,641.74,11.47,,,,,,,3840,,5.47,,,,1.36863231,0.88,0.313811927,-0.1277,8.05515773,4.26267988,6.28024602
2001,JH,N,25,1/25/01,49,13,Trawl,70.783,29.898,67,2350,48,167,146,F,1,,,,,,,,,v,369.51,50.13,10.03,2.71,510.23,270.02,100,458.84,24.82,,,,,,,3840,,5.47,,,,1.19911626,0.781,0.181584835,-0.2467,7.76217061,4.20469262,5.9121778
2001,JH,N,25,1/25/01,50,13,Trawl,70.783,29.898,74,3800,139,376,240,F,1,,,,,,,,,v,577.27,70.01,14,2.43,678.63,399.79,100,668.34,6.02,,,,,,,3840,,5.47,,,,1.04112366,0.938,0.040300572,-0.0643,8.24275635,4.30406509,6.35831009
2001,JH,N,25,1/25/01,51,13,Trawl,70.783,29.898,69,2800,92,198,132,F,1,,,,,,,,,v,461.25,74.04,14.81,3.21,727.53,305.3,100,570.91,55.65,,,,,,,3840,,5.47,,,,1.26290414,0.852,0.233413942,-0.1598,7.9373747,4.2341065,6.1339402
2001,JH,N,25,1/25/01,52,13,Trawl,70.783,29.898,85,4850,244,231,347,F,1,,,,,,,,,v,587.07,73.2,14.64,2.49,703.04,383.83,100,687.6,9.27,,,,,,,3840,,5.47,,,,1.74637664,0.79,0.55754315,-0.236,8.48673398,4.44265126,6.37514406
2001,JH,N,25,1/25/01,53,13,Trawl,70.783,29.898,69,2800,118,271,152,F,1,,,,,,,,,v,428.1,53.2,10.64,2.49,524.96,286.59,100,502.07,12.34,,,,,,,3840,,5.47,,,,1.98116514,0.852,0.683685126,-0.1598,7.9373747,4.2341065,6.05935681
2001,JH,N,25,1/25/01,54,13,Trawl,70.783,29.898,80,4200,131,276,288,F,1,,,,,,,,,v,374.35,46.46,9.29,2.48,462.98,249.32,100,436.94,9.64,,,,,,,3840,,5.47,,,,3.15959865,0.82,1.15044501,-0.1981,8.3428398,4.38202663,5.92519119
2001,JH,N,25,1/25/01,55,13,Trawl,70.783,29.898,61,1950,51,160,96,F,1,,,,,,,,,v,435.06,60.55,12.11,2.78,541.13,284.51,100,525.7,11.07,,,,,,,3840,,5.47,,,,0.819781741,0.859,-0.198717144,-0.1519,7.57558465,4.11087386,6.07548395
2001,JH,N,25,1/25/01,56,13,Trawl,70.783,29.898,81,4550,109,424,202,F,1,,,,,,,,,v,402.72,57.96,11.59,2.88,535.79,236.73,100,476.88,23.75,,,,,,,3840,,5.47,,,,2.15838367,0.856,0.769359641,-0.1553,8.42288251,4.39444915,5.99824153
2001,JH,N,25,1/25/01,58,13,Trawl,70.783,29.898,56,1550,52,89,105,F,1,,,,,,,,,v,422.97,53.72,10.74,2.54,510.25,286.1,100,501.12,6.28,,,,,,,3840,,5.47,,,,0.901941359,0.883,-0.103205773,-0.1249,7.34601021,4.02535169,6.04730125
2001,GOS,N,28,1/28/01,3,24,Trawl,71.118,19.743,64,2225,115,120,,F,1,2,,6,,,5,4,1,v,519.01,63.68,12.74,2.45,608.32,364.15,100,600.36,5.49,,,,,,,3840,,5.47,,,,1.14797959,0.849,0.138003519,-0.164,7.70751219,4.15888308,6.25192315
2001,GOS,N,28,1/28/01,3,22,Trawl,70.452,20.283,69,2675,88,69,,F,1,2,,8,2,6,5,4,1,v,465.33,60.18,12.04,2.59,555.76,313.95,100,541.11,7.84,,,,,,,3840,,5.47,,,,1.17961046,0.814,0.165184265,-0.2054,7.89170466,4.2341065,6.14274683
2001,GOS,N,28,1/28/01,4,23,Trawl,70.795,19.965,72,3275,89,,,F,1,2,,6,0,6,5,4,1,v,445.51,61.1,12.22,2.74,583.11,285.95,100,542.82,19.97,,,,,,,3840,,5.47,,,,1.34179342,0.877,0.294007092,-0.1308,8.09407315,4.27666612,6.09921969
2001,GOS,N,28,1/28/01,4,22,Trawl,70.452,20.283,71,3695,184,317,,F,1,2,,7,0,7,2,4,1,v,481.49,69.68,13.94,2.89,625.54,344.24,100,605.51,12.68,,,,,,,3840,,5.47,,,,2.24927716,1.032,0.810608902,0.0319,8.21473583,4.26267988,6.17688546
2001,GOS,N,28,1/28/01,6,22,Trawl,70.452,20.283,93,6780,381,735,,F,1,2,,8,1,7,5,4,1,v,518.75,79.08,15.82,3.05,663.99,334.42,100,642.54,11.58,,,,,,,3840,,5.47,,,,3.80845531,0.843,1.33722368,-0.1709,8.82173238,4.53259949,6.25142207
2001,GOS,N,28,1/28/01,7,23,Trawl,70.795,19.965,76,3790,228,,,F,1,2,,6,0,6,4,4,1,v,493.05,73.23,14.65,2.97,629.55,256.52,100,600.85,16.77,,,,,,,3840,,5.47,,,,2.61420735,0.863,0.960960935,-0.1469,8.2401213,4.33073334,6.20061059
2001,GOS,N,28,1/28/01,8,23,Trawl,70.795,19.965,61,2485,51,,,F,1,2,,5,1,4,1,4,1,v,352.23,26.36,5.27,1.5,407.57,290.29,100,395.79,7.69,,,,,,,3840,,5.47,,,,1.44993935,1.095,0.371521727,0.0906,7.81802794,4.11087386,5.86428437
2001,GOS,N,28,1/28/01,10,21,Trawl,70.442,19.323,106,10320,795,635,,F,1,2,,10,1,9,5,4,1,v,580.47,86.98,17.4,3,724.16,379.65,100,694.67,13.66,,,,,,,3840,,5.47,,,,5.86641131,0.866,1.76924309,-0.1433,9.24183904,4.66343909,6.36383812
2001,GOS,N,28,1/28/01,12,21,Trawl,70.442,19.323,90,7300,435,840,,F,1,2,,8,1,7,5,4,1,v,519.73,86.26,17.25,3.32,658.43,324.39,100,638.06,10.74,,,,,,,3840,,5.47,,,,4.32613452,1.001,1.46467442,0.0014,8.89562963,4.49980967,6.25330945
2001,GOS,N,29,1/29/01,1,25,Trawl,71.175,20.71,69,2435,15,100,,F,1,2,,6,0,6,5,4,1,pv,,,,,,,,,,,,,,,,3840,,5.47,,,,,0.741,,-0.2994,7.79770204,4.2341065,
2001,GOS,N,29,1/29/01,2,27,Trawl,70.58,21.212,66,2690,146,235,,F,1,2,,6,0,6,5,4,1,v,534.91,66.29,13.26,2.48,658.12,364.38,100,638.23,13.52,,,,,,,3840,,5.47,,,,1.34340112,0.936,0.295204548,-0.0665,7.89729647,4.18965474,6.28209851
2001,GOS,N,29,1/29/01,3,31,Trawl,71.037,22.967,67,3085,125,345,,F,1,2,,6,0,6,5,4,1,v,547.62,84.18,16.84,3.07,715.58,341.24,100,655.48,24.24,,,,,,,3840,,5.47,,,,1.07951004,1.026,0.076507272,0.0254,8.03430694,4.20469262,6.30558162
2001,GOS,N,29,1/29/01,4,32,Trawl,71.132,23.872,59,1895,47,111,,F,1,2,,5,0,5,5,4,1,v,469.79,51.3,10.26,2.18,558.38,339.94,100,538.41,8.6,,,,,,,3840,,5.47,,,,0.614000138,0.923,-0.487760126,-0.0805,7.54697412,4.07753744,6.15228579
2001,GOS,N,29,1/29/01,4,28,Trawl,70.982,21.912,71,3425,143,424,,F,1,2,,6,0,6,5,4,1,v,463.7,69.45,13.89,3,594.68,321.74,100,576.15,11.32,,,,,,,3840,,5.47,,,,1.93511448,0.957,0.660166488,-0.044,8.13885675,4.26267988,6.13923779
2001,GOS,N,29,1/29/01,4,29,Trawl,71.295,21.76,76,3280,22,282,,F,1,2,,7,0,7,4,4,1,pv,,,,,,,,,,,,,,,,3840,,5.47,,,,,0.747,,-0.2914,8.0955987,4.33073334,
2001,GOS,N,29,1/29/01,5,31,Trawl,71.037,22.967,60,1790,70,140,,F,1,2,,6,0,6,5,4,1,v,532.21,53.77,10.75,2.02,649.47,375.83,100,618.6,15.28,,,,,,,3840,,5.47,,,,0.65295709,0.829,-0.426243864,-0.1879,7.4899709,4.09434456,6.27703815
2001,GOS,N,29,1/29/01,5,30,Trawl,71.35,22.747,64,2465,76,112,,F,1,2,,5,1,4,1,4,1,v,453.97,65.57,13.11,2.89,571.92,299.13,100,547.38,12.87,,,,,,,3840,,5.47,,,,1.08905813,0.94,0.085313222,-0.0615,7.80994709,4.15888308,6.11803112
2001,GOS,N,29,1/29/01,6,25,Trawl,71.175,20.71,75,3555,135,460,,F,1,2,,7,1,6,5,4,1,v,367.24,35.68,7.14,1.94,436.02,283.04,100,422.14,8.31,,,,,,,3840,,5.47,,,,3.42909574,0.843,1.23229659,-0.1712,8.17611034,4.31748811,5.90601559
2001,GOS,N,29,1/29/01,7,28,Trawl,70.982,21.912,76,4485,153,363,,F,1,2,,8,3,5,1,4,1,v,324.09,27.28,5.46,1.68,389.32,269.78,100,375.59,10.95,,,,,,,3840,,5.47,,,,5.44634329,1.022,1.69494443,0.0215,8.40849377,4.33073334,5.78102125
2001,GOS,N,29,1/29/01,8,31,Trawl,71.037,22.967,86,5360,220,355,,F,1,2,,9,1,8,5,4,1,v,457.56,69.04,13.81,3.02,577.12,303.99,100,557.69,10.9,,,,,,,3840,,5.47,,,,3.08619758,0.843,1.12693978,-0.1712,8.58671925,4.4543473,6.12590802
2001,GOS,N,29,1/29/01,9,32,Trawl,71.132,23.872,69,3220,163,301,,F,1,2,,6,0,6,5,4,1,v,473.17,104.39,20.88,4.41,663.13,280.74,100,642.57,15.36,,,,,,,3840,,5.47,,,,2.08858399,0.98,0.73648632,-0.02,8.07713664,4.2341065,6.15945473
2001,GOS,N,29,1/29/01,9,28,Trawl,70.982,21.912,81,4780,137,494,,F,1,2,,7,0,7,5,4,1,v,431.08,53.78,10.76,2.5,513.62,309.47,100,507.44,3.83,,,,,,,3840,,5.47,,,,2.25748613,0.899,0.814251862,-0.106,8.47219583,4.39444915,6.06629369
